X,Y,OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT
-96.982919943,37.240568909,24507,67156,WINFIELD,KS,37.240568909,-96.982919943,37.240568909,-96.982919943
-98.29054662,37.4249545870001,24508,67159,ZENDA,KS,37.424954587,-98.29054662,37.424954587,-98.29054662
-97.341427,37.6897720000001,24509,67201,WICHITA,KS,37.689772,-97.341427,37.689772,-97.341427
-97.3344860509999,37.6872704730001,24510,67202,WICHITA,KS,37.687270473,-97.334486051,37.687270473,-97.334486051
-97.3641122239999,37.703598555,24511,67203,WICHITA,KS,37.703598555,-97.364112224,37.703598555,-97.364112224
-97.357630799,37.748302928,24512,67204,WICHITA,KS,37.748302928,-97.357630799,37.748302928,-97.357630799
-97.442542262,37.73951449,24513,67205,WICHITA,KS,37.73951449,-97.442542262,37.73951449,-97.442542262
-97.231298566,37.703449376,24514,67206,WICHITA,KS,37.703449376,-97.231298566,37.703449376,-97.231298566
-97.2307291659999,37.6667212880001,24515,67207,WICHITA,KS,37.666721288,-97.230729166,37.666721288,-97.230729166
-97.280023875,37.7038692140001,24516,67208,WICHITA,KS,37.703869214,-97.280023875,37.703869214,-97.280023875
-97.451177027,37.6695490560001,24517,67209,WICHITA,KS,37.669549056,-97.451177027,37.669549056,-97.451177027
-97.26837481,37.640002184,24518,67210,WICHITA,KS,37.640002184,-97.26837481,37.640002184,-97.26837481
-97.3168505469999,37.66570985,24519,67211,WICHITA,KS,37.66570985,-97.316850547,37.66570985,-97.316850547
-97.438226941,37.7017160550001,24520,67212,WICHITA,KS,37.701716055,-97.438226941,37.701716055,-97.438226941
-97.359212363,37.667149545,24521,67213,WICHITA,KS,37.667149545,-97.359212363,37.667149545,-97.359212363
-97.314570057,37.704409194,24522,67214,WICHITA,KS,37.704409194,-97.314570057,37.704409194,-97.314570057
-97.434373116,37.6313153450001,24523,67215,WICHITA,KS,37.631315345,-97.434373116,37.631315345,-97.434373116
-97.3142235619999,37.619988311,24524,67216,WICHITA,KS,37.619988311,-97.314223562,37.619988311,-97.314223562
-97.360409795,37.624986737,24525,67217,WICHITA,KS,37.624986737,-97.360409795,37.624986737,-97.360409795
-97.279867183,37.668218806,24526,67218,WICHITA,KS,37.668218806,-97.279867183,37.668218806,-97.279867183
-97.314498417,37.7716284430001,24527,67219,WICHITA,KS,37.771628443,-97.314498417,37.771628443,-97.314498417
-97.27368415,37.743944051,24528,67220,WICHITA,KS,37.743944051,-97.27368415,37.743944051,-97.27368415
-97.249114,37.6286880000001,24529,67221,MCCONNELL AFB,KS,37.628688,-97.249114,37.628688,-97.249114
-97.492785,37.7336505980001,24530,67223,WICHITA,KS,37.733650598,-97.492785,37.733650598,-97.492785
-97.241112135,37.748218449,24531,67226,WICHITA,KS,37.748218449,-97.241112135,37.748218449,-97.241112135
-97.49664403,37.623645964,24532,67227,WICHITA,KS,37.623645964,-97.49664403,37.623645964,-97.49664403
-97.1731870629999,37.734238524,24533,67228,WICHITA,KS,37.734238524,-97.173187063,37.734238524,-97.173187063
-97.172479489,37.6872295140001,24534,67230,WICHITA,KS,37.687229514,-97.172479489,37.687229514,-97.172479489
-97.168419337,37.633962411,24535,67232,WICHITA,KS,37.633962411,-97.168419337,37.633962411,-97.168419337
-97.496195786,37.6873850100001,24536,67235,WICHITA,KS,37.68738501,-97.496195786,37.68738501,-97.496195786
-97.444071,37.6734730000001,24537,67275,WICHITA,KS,37.673473,-97.444071,37.673473,-97.444071
-97.4243739999999,37.6653670000001,24538,67277,WICHITA,KS,37.665367,-97.424374,37.665367,-97.424374
-97.2288809999999,37.6819150000001,24539,67278,WICHITA,KS,37.681915,-97.228881,37.681915,-97.228881
-95.715650409,37.2263947430001,24540,67301,INDEPENDENCE,KS,37.226394743,-95.715650409,37.226394743,-95.715650409
-95.29603602,37.1883222540001,24541,67330,ALTAMONT,KS,37.188322254,-95.29603602,37.188322254,-95.29603602
-95.221846339,37.054912405,24542,67332,BARTLETT,KS,37.054912405,-95.221846339,37.054912405,-95.221846339
-95.916643942,37.019503565,24543,67333,CANEY,KS,37.019503565,-95.916643942,37.019503565,-95.916643942
-96.2070603239999,37.0317384590001,24544,67334,CHAUTAUQUA,KS,37.031738459,-96.207060324,37.031738459,-96.207060324
-95.532768431,37.2829250780001,24545,67335,CHERRYVALE,KS,37.282925078,-95.532768431,37.282925078,-95.532768431
-95.087974792,37.0416387220001,24546,67336,CHETOPA,KS,37.041638722,-95.087974792,37.041638722,-95.087974792
-95.634934996,37.041412855,24547,67337,COFFEYVILLE,KS,37.041412855,-95.634934996,37.041412855,-95.634934996
-95.715248437,37.057320894,24548,67340,DEARING,KS,37.057320894,-95.715248437,37.057320894,-95.715248437
-95.4207267789999,37.3455037350001,24549,67341,DENNIS,KS,37.345503735,-95.420726779,37.345503735,-95.420726779
-95.3557423399999,37.054560689,24550,67342,EDNA,KS,37.054560689,-95.35574234,37.054560689,-95.35574234
-95.919550124,37.285405557,24551,67344,ELK CITY,KS,37.285405557,-95.919550124,37.285405557,-95.919550124
-96.183389091,37.3823264440001,24552,67345,ELK FALLS,KS,37.382326444,-96.183389091,37.382326444,-96.183389091
-96.433232504,37.3380347180001,24553,67346,GRENOLA,KS,37.338034718,-96.433232504,37.338034718,-96.433232504
-95.931420628,37.1121286920001,24554,67347,HAVANA,KS,37.112128692,-95.931420628,37.112128692,-95.931420628
-96.26176693,37.47600384,24555,67349,HOWARD,KS,37.47600384,-96.26176693,37.47600384,-96.26176693
-95.583451667,37.148489188,24556,67351,LIBERTY,KS,37.148489188,-95.583451667,37.148489188,-95.583451667
-96.0746263509999,37.3737554470001,24557,67352,LONGTON,KS,37.373755447,-96.074626351,37.373755447,-96.074626351
-96.302960803,37.3523991700001,24558,67353,MOLINE,KS,37.35239917,-96.302960803,37.35239917,-96.302960803
-95.408529317,37.213195655,24559,67354,MOUND VALLEY,KS,37.213195655,-95.408529317,37.213195655,-95.408529317
-96.015461483,37.050909156,24560,67355,NIOTAZE,KS,37.050909156,-96.015461483,37.050909156,-96.015461483
-95.1206823859999,37.175216854,24561,67356,OSWEGO,KS,37.175216854,-95.120682386,37.175216854,-95.120682386
-95.270149825,37.3392320660001,24562,67357,PARSONS,KS,37.339232066,-95.270149825,37.339232066,-95.270149825
-96.1085345399999,37.0604889300001,24563,67360,PERU,KS,37.06048893,-96.10853454,37.06048893,-96.10853454
-96.193011357,37.1145762460001,24564,67361,SEDAN,KS,37.114576246,-96.193011357,37.114576246,-96.193011357
-95.76998,37.3164200000001,24565,67363,SYCAMORE,KS,37.31642,-95.76998,37.31642,-95.76998
-95.821244187,37.0417108120001,24566,67364,TYRO,KS,37.041710812,-95.821244187,37.041710812,-95.821244187
-97.6056733519999,38.8223719440001,24567,67401,SALINA,KS,38.822371944,-97.605673352,38.822371944,-97.605673352
-97.6077529999999,38.8428680000001,24568,67402,SALINA,KS,38.842868,-97.607753,38.842868,-97.607753
-97.219730052,38.928356997,24569,67410,ABILENE,KS,38.928356997,-97.219730052,38.928356997,-97.219730052
-97.600648741,38.6812958190001,24570,67416,ASSARIA,KS,38.681295819,-97.600648741,38.681295819,-97.600648741
-97.54819099,39.44340549,24571,67417,AURORA,KS,39.44340549,-97.54819099,39.44340549,-97.54819099
-98.1497236599999,39.137694466,24572,67418,BARNARD,KS,39.137694466,-98.14972366,39.137694466,-98.14972366
-98.106928001,39.4558820730001,24573,67420,BELOIT,KS,39.455882073,-98.106928001,39.455882073,-98.106928001
-97.592529272,39.0232989180001,24574,67422,BENNINGTON,KS,39.023298918,-97.592529272,39.023298918,-97.592529272
-98.047739789,39.0026829010001,24575,67423,BEVERLY,KS,39.002682901,-98.047739789,39.002682901,-98.047739789
-97.892635253,38.7957773680001,24576,67425,BROOKVILLE,KS,38.795777368,-97.892635253,38.795777368,-97.892635253
-98.395719991,38.507462795,24577,67427,BUSHTON,KS,38.507462795,-98.395719991,38.507462795,-98.395719991
-97.421642603,38.3722695600001,24578,67428,CANTON,KS,38.37226956,-97.421642603,38.37226956,-97.421642603
-98.416503201,39.512192892,24579,67430,CAWKER CITY,KS,39.512192892,-98.416503201,39.512192892,-98.416503201
-97.0193766789999,38.9767559900001,24580,67431,CHAPMAN,KS,38.97675599,-97.019376679,38.97675599,-97.019376679
-97.130313517,39.37148003,24581,67432,CLAY CENTER,KS,39.37148003,-97.130313517,39.37148003,-97.130313517
-97.750798818,39.2725174450001,24582,67436,DELPHOS,KS,39.272517445,-97.750798818,39.272517445,-97.750798818
-98.547900851,39.503927172,24583,67437,DOWNS,KS,39.503927172,-98.547900851,39.503927172,-98.547900851
-97.2559033539999,38.5094120200001,24584,67438,DURHAM,KS,38.50941202,-97.255903354,38.50941202,-97.255903354
-98.226919966,38.7377061660001,24585,67439,ELLSWORTH,KS,38.737706166,-98.226919966,38.737706166,-98.226919966
-97.112228988,38.8980783530001,24586,67441,ENTERPRISE,KS,38.898078353,-97.112228988,38.898078353,-97.112228988
-97.7530443209999,38.6637083960001,24587,67442,FALUN,KS,38.663708396,-97.753044321,38.663708396,-97.753044321
-97.529383851,38.371086158,24588,67443,GALVA,KS,38.371086158,-97.529383851,38.371086158,-97.529383851
-98.142180933,38.536853056,24589,67444,GENESEO,KS,38.536853056,-98.142180933,38.536853056,-98.142180933
-97.830420013,39.3661672790001,24590,67445,GLASCO,KS,39.366167279,-97.830420013,39.366167279,-97.830420013
-98.304914341,39.5000345170001,24591,67446,GLEN ELDER,KS,39.500034517,-98.304914341,39.500034517,-98.304914341
-96.9873329759999,39.456379676,24592,67447,GREEN,KS,39.456379676,-96.987332976,39.456379676,-96.987332976
-97.423970732,38.6802604330001,24593,67448,GYPSUM,KS,38.680260433,-97.423970732,38.680260433,-97.423970732
-96.937419437,38.6733022020001,24594,67449,HERINGTON,KS,38.673302202,-96.937419437,38.673302202,-96.937419437
-98.416365265,38.5931266530001,24595,67450,HOLYROOD,KS,38.593126653,-98.416365265,38.593126653,-98.416365265
-97.1047616019999,38.7073924060001,24596,67451,HOPE,KS,38.707392406,-97.104761602,38.707392406,-97.104761602
-98.346384078,39.2961980580001,24597,67452,HUNTER,KS,39.296198058,-98.346384078,39.296198058,-98.346384078
-98.143697542,38.7062068750001,24598,67454,KANOPOLIS,KS,38.706206875,-98.143697542,38.706206875,-98.143697542
-98.162943076,39.0356863580001,24599,67455,LINCOLN,KS,39.035686358,-98.162943076,39.035686358,-98.162943076
-97.677147716,38.5888933050001,24600,67456,LINDSBORG,KS,38.588893305,-97.677147716,38.588893305,-97.677147716
-98.009544429,38.393311135,24601,67457,LITTLE RIVER,KS,38.393311135,-98.009544429,38.393311135,-98.009544429
-97.2894768849999,39.1787915150001,24602,67458,LONGFORD,KS,39.178791515,-97.289476885,39.178791515,-97.289476885
-98.323738,38.584383443,24603,67459,LORRAINE,KS,38.584383443,-98.323738,38.584383443,-98.323738
-97.660631977,38.3762907120001,24604,67460,MCPHERSON,KS,38.376290712,-97.660631977,38.376290712,-97.660631977
-97.8576243379999,38.56418689,24605,67464,MARQUETTE,KS,38.56418689,-97.857624338,38.56418689,-97.857624338
-97.459702438,39.3396197430001,24606,67466,MILTONVALE,KS,39.339619743,-97.459702438,39.339619743,-97.459702438
-97.70271844,39.1274172290001,24607,67467,MINNEAPOLIS,KS,39.127417229,-97.70271844,39.127417229,-97.70271844
-97.21299093,39.4649997220001,24608,67468,MORGANVILLE,KS,39.464999722,-97.21299093,39.464999722,-97.21299093
-97.522264412,38.8894145290001,24609,67470,NEW CAMBRIA,KS,38.889414529,-97.522264412,38.889414529,-97.522264412
-98.701814753,39.434795557,24610,67473,OSBORNE,KS,39.434795557,-98.701814753,39.434795557,-98.701814753
-98.701855209,39.5671278360001,24611,67474,PORTIS,KS,39.567127836,-98.701855209,39.567127836,-98.701855209
-97.059430949,38.5821959290001,24612,67475,RAMONA,KS,38.582195929,-97.059430949,38.582195929,-97.059430949
-97.4958999999999,38.5073,24613,67476,ROXBURY,KS,38.5073,-97.4959,38.5073,-97.4959
-97.960024515,39.3867924240001,24614,67478,SIMPSON,KS,39.386792424,-97.960024515,39.386792424,-97.960024515
-97.378922974,38.9282486550001,24615,67480,SOLOMON,KS,38.928248655,-97.378922974,38.928248655,-97.378922974
-98.395896786,39.008873814,24616,67481,SYLVAN GROVE,KS,39.008873814,-98.395896786,39.008873814,-98.395896786
-97.257782909,39.02505375,24617,67482,TALMAGE,KS,39.02505375,-97.257782909,39.02505375,-97.257782909
-97.1774456049999,38.539701914,24618,67483,TAMPA,KS,38.539701914,-97.177445605,38.539701914,-97.177445605
-97.825607328,38.9911255370001,24619,67484,TESCOTT,KS,38.991125537,-97.825607328,38.991125537,-97.825607328
-98.462815162,39.3375911690001,24620,67485,TIPTON,KS,39.337591169,-98.462815162,39.337591169,-98.462815162
-97.034219913,39.2036269610001,24621,67487,WAKEFIELD,KS,39.203626961,-97.034219913,39.203626961,-97.034219913
-98.4610887009999,38.8143667370001,24622,67490,WILSON,KS,38.814366737,-98.461088701,38.814366737,-98.461088701
-97.899623291,38.369806989,24623,67491,WINDOM,KS,38.369806989,-97.899623291,38.369806989,-97.899623291
-96.973193687,38.806801374,24624,67492,WOODBINE,KS,38.806801374,-96.973193687,38.806801374,-96.973193687
-97.921209795,38.052718617,24625,67501,HUTCHINSON,KS,38.052718617,-97.921209795,38.052718617,-97.921209795
-97.921152547,38.0924784540001,24626,67502,HUTCHINSON,KS,38.092478454,-97.921152547,38.092478454,-97.921152547
-97.9421472939999,38.026825054,24627,67505,SOUTH HUTCHINSON,KS,38.026825054,-97.942147294,38.026825054,-97.942147294
-98.2151053809999,37.9848264290001,24628,67510,ABBYVILLE,KS,37.984826429,-98.215105381,37.984826429,-98.215105381
-99.0377350529999,38.4390091590001,24629,67511,ALBERT,KS,38.439009159,-99.037735053,38.439009159,-99.037735053
-98.315830891,38.234351733,24630,67512,ALDEN,KS,38.234351733,-98.315830891,38.234351733,-98.315830891
-99.534029533,38.478669317,24631,67513,ALEXANDER,KS,38.478669317,-99.534029533,38.478669317,-99.534029533
-98.186294302,37.8847046380001,24632,67514,ARLINGTON,KS,37.884704638,-98.186294302,37.884704638,-98.186294302
-100.06505868,38.60077096,24633,67515,ARNOLD,KS,38.60077096,-100.06505868,38.60077096,-100.06505868
-99.6997107019999,38.455778707,24634,67516,BAZINE,KS,38.455778707,-99.699710702,38.455778707,-99.699710702
-100.14658629,38.4385532040001,24635,67518,BEELER,KS,38.438553204,-100.14658629,38.438553204,-100.14658629
-99.115374388,37.9105361760001,24636,67519,BELPRE,KS,37.910536176,-99.115374388,37.910536176,-99.115374388
-99.186929296,38.5387478540001,24637,67520,BISON,KS,38.538747854,-99.186929296,38.538747854,-99.186929296
-99.7473739009999,38.57712056,24638,67521,BROWNELL,KS,38.57712056,-99.747373901,38.57712056,-99.747373901
-97.769792576,38.130251544,24639,67522,BUHLER,KS,38.130251544,-97.769792576,38.130251544,-97.769792576
-99.550952853,38.1887498740001,24640,67523,BURDETT,KS,38.188749874,-99.550952853,38.188749874,-99.550952853
-98.354830347,38.359584193,24641,67524,CHASE,KS,38.359584193,-98.354830347,38.359584193,-98.354830347
-98.5576338389999,38.5424225410001,24642,67525,CLAFLIN,KS,38.542422541,-98.557633839,38.542422541,-98.557633839
-98.578887279,38.354343597,24643,67526,ELLINWOOD,KS,38.354343597,-98.578887279,38.354343597,-98.578887279
-99.2657543289999,38.087619209,24644,67529,GARFIELD,KS,38.087619209,-99.265754329,38.087619209,-99.265754329
-98.778079427,38.3687188710001,24645,67530,GREAT BEND,KS,38.368718871,-98.778079427,38.368718871,-98.778079427
-97.7913413369999,37.900994833,24646,67543,HAVEN,KS,37.900994833,-97.791341337,37.900994833,-97.791341337
-98.777731654,38.528514726,24647,67544,HOISINGTON,KS,38.528514726,-98.777731654,38.528514726,-98.777731654
-98.6539634659999,38.1316930610001,24648,67545,HUDSON,KS,38.131693061,-98.653963466,38.131693061,-98.653963466
-97.794467063,38.228090046,24649,67546,INMAN,KS,38.228090046,-97.794467063,38.228090046,-97.794467063
-99.411386556,37.9248486210001,24650,67547,KINSLEY,KS,37.924848621,-99.411386556,37.924848621,-99.411386556
-99.310842868,38.5354291150001,24651,67548,LA CROSSE,KS,38.535429115,-99.310842868,38.535429115,-99.310842868
-99.099442815,38.181963007,24652,67550,LARNED,KS,38.181963007,-99.099442815,38.181963007,-99.099442815
-99.24718289,37.910786864,24653,67552,LEWIS,KS,37.910786864,-99.24718289,37.910786864,-99.24718289
-99.318817047,38.650449984,24654,67553,LIEBENTHAL,KS,38.650449984,-99.318817047,38.650449984,-99.318817047
-98.201009574,38.347995912,24655,67554,LYONS,KS,38.347995912,-98.201009574,38.347995912,-98.201009574
-99.541065019,38.5945210100001,24656,67556,MC CRACKEN,KS,38.59452101,-99.541065019,38.59452101,-99.541065019
-98.948694647,37.951750207,24657,67557,MACKSVILLE,KS,37.951750207,-98.948694647,37.951750207,-98.948694647
-99.432632526,38.453441737,24658,67559,NEKOMA,KS,38.453441737,-99.432632526,38.453441737,-99.432632526
-99.912920623,38.446202801,24659,67560,NESS CITY,KS,38.446202801,-99.912920623,38.446202801,-99.912920623
-98.086077049,38.137500474,24660,67561,NICKERSON,KS,38.137500474,-98.086077049,38.137500474,-98.086077049
-99.560601052,37.871790005,24661,67563,OFFERLE,KS,37.871790005,-99.560601052,37.871790005,-99.560601052
-98.931884576,38.531367324,24662,67564,OLMITZ,KS,38.531367324,-98.931884576,38.531367324,-98.931884576
-99.043959762,38.560254188,24663,67565,OTIS,KS,38.560254188,-99.043959762,38.560254188,-99.043959762
-98.086915372,37.9586140690001,24664,67566,PARTRIDGE,KS,37.958614069,-98.086915372,37.958614069,-98.086915372
-98.982691815,38.278618749,24665,67567,PAWNEE ROCK,KS,38.278618749,-98.982691815,38.278618749,-98.982691815
-98.306151074,37.9965763490001,24666,67568,PLEVNA,KS,37.996576349,-98.306151074,37.996576349,-98.306151074
-97.987398029,37.78279924,24667,67570,PRETTY PRAIRIE,KS,37.78279924,-97.987398029,37.78279924,-97.987398029
-99.92231158,38.636802306,24668,67572,RANSOM,KS,38.636802306,-99.92231158,38.636802306,-99.92231158
-98.397448821,38.2842265900001,24669,67573,RAYMOND,KS,38.28422659,-98.397448821,38.28422659,-98.397448821
-99.385275617,38.2019997670001,24670,67574,ROZEL,KS,38.201999767,-99.385275617,38.201999767,-99.385275617
-99.2682822899999,38.4470333880001,24671,67575,RUSH CENTER,KS,38.447033388,-99.26828229,38.447033388,-99.26828229
-98.769222218,38.0276027140001,24672,67576,ST JOHN,KS,38.027602714,-98.769222218,38.027602714,-98.769222218
-98.5969488119999,37.9658432050001,24673,67578,STAFFORD,KS,37.965843205,-98.596948812,37.965843205,-98.596948812
-98.199209528,38.207162087,24674,67579,STERLING,KS,38.207162087,-98.199209528,38.207162087,-98.199209528
-98.407335102,37.9711903410001,24675,67581,SYLVIA,KS,37.971190341,-98.407335102,37.971190341,-98.407335102
-98.4588116909999,37.792956309,24676,67583,TURON,KS,37.792956309,-98.458811691,37.792956309,-98.458811691
-100.13845837,38.639887517,24677,67584,UTICA,KS,38.639887517,-100.13845837,38.639887517,-100.13845837
-99.325029306,38.876339682,24678,67601,HAYS,KS,38.876339682,-99.325029306,38.876339682,-99.325029306
-99.12362717,39.777755782,24679,67621,AGRA,KS,39.777755782,-99.12362717,39.777755782,-99.12362717
-99.715831081,39.8837210560001,24680,67622,ALMENA,KS,39.883721056,-99.715831081,39.883721056,-99.715831081
-98.9301650519999,39.4379753870001,24681,67623,ALTON,KS,39.437975387,-98.930165052,39.437975387,-98.930165052
-99.691449658,39.374869,24682,67625,BOGUE,KS,39.374869,-99.691449658,39.374869,-99.691449658
-98.7009526429999,38.8407623210001,24683,67626,BUNKER HILL,KS,38.840762321,-98.700952643,38.840762321,-98.700952643
-99.181733236,38.980956964,24684,67627,CATHARINE,KS,38.980956964,-99.181733236,38.980956964,-99.181733236
-98.8774427179999,39.66526107,24685,67628,CEDAR,KS,39.66526107,-98.877442718,39.66526107,-98.877442718
-100.09037063,39.7569832200001,24686,67629,CLAYTON,KS,39.75698322,-100.09037063,39.75698322,-100.09037063
-99.981425885,39.0094058330001,24687,67631,COLLYER,KS,39.009405833,-99.981425885,39.009405833,-99.981425885
-99.605816257,39.338984365,24688,67632,DAMAR,KS,39.338984365,-99.605816257,39.338984365,-99.605816257
-98.6107163789999,38.8257649080001,24689,67634,DORRANCE,KS,38.825764908,-98.610716379,38.825764908,-98.610716379
-100.44462569,39.7114731930001,24690,67635,DRESDEN,KS,39.711473193,-100.44462569,39.711473193,-100.44462569
-99.563395133,38.9365810800001,24691,67637,ELLIS,KS,38.93658108,-99.563395133,38.93658108,-99.563395133
-98.846626525,39.6472227840001,24692,67638,GAYLORD,KS,39.647222784,-98.846626525,39.647222784,-98.846626525
-99.3126957169999,39.6718087260001,24693,67639,GLADE,KS,39.671808726,-99.312695717,39.671808726,-99.312695717
-99.0294913659999,38.877672074,24694,67640,GORHAM,KS,38.877672074,-99.029491366,38.877672074,-99.029491366
-99.8449255369999,39.3669138700001,24695,67642,HILL CITY,KS,39.36691387,-99.844925537,39.36691387,-99.844925537
-100.34853267,39.7152041350001,24696,67643,JENNINGS,KS,39.715204135,-100.34853267,39.715204135,-100.34853267
-99.1363354699999,39.66338453,24697,67644,KIRWIN,KS,39.66338453,-99.13633547,39.66338453,-99.13633547
-100.00309438,39.706188829,24698,67645,LENORA,KS,39.706188829,-100.00309438,39.706188829,-100.00309438
-99.5606585419999,39.6606596290001,24699,67646,LOGAN,KS,39.660659629,-99.560658542,39.660659629,-99.560658542
-99.533147317,39.9353664720001,24700,67647,LONG ISLAND,KS,39.935366472,-99.533147317,39.935366472,-99.533147317
-98.554980389,39.058746066,24701,67648,LUCAS,KS,39.058746066,-98.554980389,39.058746066,-98.554980389
-98.697195374,39.120775786,24702,67649,LURAY,KS,39.120775786,-98.697195374,39.120775786,-98.697195374
-99.975884282,39.2768248950001,24703,67650,MORLAND,KS,39.276824895,-99.975884282,39.276824895,-99.975884282
-99.029849799,39.203700509,24704,67651,NATOMA,KS,39.203700509,-99.029849799,39.203700509,-99.029849799
-100.22452631,39.827567,24705,67653,NORCATUR,KS,39.827567,-100.22452631,39.827567,-100.22452631
-99.8991350049999,39.832298662,24706,67654,NORTON,KS,39.832298662,-99.899135005,39.832298662,-99.899135005
-99.7376916489999,38.9878191490001,24707,67656,OGALLAH,KS,38.987819149,-99.737691649,38.987819149,-99.737691649
-99.585708794,39.223834078,24708,67657,PALCO,KS,39.223834078,-99.585708794,39.223834078,-99.585708794
-98.902440923,39.0820414620001,24709,67658,PARADISE,KS,39.082041462,-98.902440923,39.082041462,-98.902440923
-99.900780472,39.328592047,24710,67659,PENOKEE,KS,39.328592047,-99.900780472,39.328592047,-99.900780472
-99.169124129,38.7173719030001,24711,67660,PFEIFER,KS,38.717371903,-99.169124129,38.717371903,-99.169124129
-99.3269584499999,39.762779788,24712,67661,PHILLIPSBURG,KS,39.762779788,-99.32695845,39.762779788,-99.32695845
-99.315393552,39.2280103840001,24713,67663,PLAINVILLE,KS,39.228010384,-99.315393552,39.228010384,-99.315393552
-99.549345837,39.821295961,24714,67664,PRAIRIE VIEW,KS,39.821295961,-99.549345837,39.821295961,-99.549345837
-98.8595872069999,38.8818802320001,24715,67665,RUSSELL,KS,38.881880232,-98.859587207,38.881880232,-98.859587207
-99.333946767,38.715451907,24716,67667,SCHOENCHEN,KS,38.715451907,-99.333946767,38.715451907,-99.333946767
-99.282694692,39.438460611,24717,67669,STOCKTON,KS,39.438460611,-99.282694692,39.438460611,-99.282694692
-99.1495142429999,38.850665254,24718,67671,VICTORIA,KS,38.850665254,-99.149514243,38.850665254,-99.149514243
-99.877641533,39.018112348,24719,67672,WAKEENEY,KS,39.018112348,-99.877641533,39.018112348,-99.877641533
-98.786902852,39.107494909,24720,67673,WALDO,KS,39.107494909,-98.786902852,39.107494909,-98.786902852
-99.079769818,38.8670199090001,24721,67674,WALKER,KS,38.867019909,-99.079769818,38.867019909,-99.079769818
-99.106329434,39.4469662430001,24722,67675,WOODSTON,KS,39.446966243,-99.106329434,39.446966243,-99.106329434
-101.04744336,39.3928872320001,24723,67701,COLBY,KS,39.392887232,-101.04744336,39.392887232,-101.04744336
-101.04608573,39.8133830510001,24724,67730,ATWOOD,KS,39.813383051,-101.04608573,39.813383051,-101.04608573
-101.53827135,39.7552486290001,24725,67731,BIRD CITY,KS,39.755248629,-101.53827135,39.755248629,-101.53827135
-101.35412568,39.3596145060001,24726,67732,BREWSTER,KS,39.359614506,-101.35412568,39.359614506,-101.35412568
-101.53289873,39.371365918,24727,67733,EDSON,KS,39.371365918,-101.53289873,39.371365918,-101.53289873
-100.88193648,39.4063147040001,24728,67734,GEM,KS,39.406314704,-100.88193648,39.406314704,-100.88193648
-101.71747247,39.3483678360001,24729,67735,GOODLAND,KS,39.348367836,-101.71747247,39.348367836,-101.71747247
-100.45149497,38.8980619280001,24730,67736,GOVE,KS,38.898061928,-100.45149497,38.898061928,-100.45149497
-100.50508585,39.051365741,24731,67737,GRAINFIELD,KS,39.051365741,-100.50508585,39.051365741,-100.50508585
-100.58897227,39.070777917,24732,67738,GRINNELL,KS,39.070777917,-100.58897227,39.070777917,-100.58897227
-100.90130101,39.8946637500001,24733,67739,HERNDON,KS,39.89466375,-100.90130101,39.89466375,-100.90130101
-100.40843783,39.3504362420001,24734,67740,HOXIE,KS,39.350436242,-100.40843783,39.350436242,-100.40843783
-102.0103366,39.364873211,24735,67741,KANORADO,KS,39.364873211,-102.0103366,39.364873211,-102.0103366
-101.21842712,39.3834891830001,24736,67743,LEVANT,KS,39.383489183,-101.21842712,39.383489183,-101.21842712
-101.05921989,39.8909313180001,24737,67744,LUDELL,KS,39.890931318,-101.05921989,39.890931318,-101.05921989
-101.19111176,39.7533494360001,24738,67745,MC DONALD,KS,39.753349436,-101.19111176,39.753349436,-101.19111176
-101.0216047,39.100200337,24739,67747,MONUMENT,KS,39.100200337,-101.0216047,39.100200337,-101.0216047
-100.85745317,39.1294743350001,24740,67748,OAKLEY,KS,39.129474335,-100.85745317,39.129474335,-100.85745317
-100.52761448,39.818170298,24741,67749,OBERLIN,KS,39.818170298,-100.52761448,39.818170298,-100.52761448
-100.32942337,39.1279161950001,24742,67751,PARK,KS,39.127916195,-100.32942337,39.127916195,-100.32942337
-100.23814071,39.0422796940001,24743,67752,QUINTER,KS,39.042279694,-100.23814071,39.042279694,-100.23814071
-100.72938901,39.4270548810001,24744,67753,REXFORD,KS,39.427054881,-100.72938901,39.427054881,-100.72938901
-101.81652129,39.7746431520001,24745,67756,SAINT FRANCIS,KS,39.774643152,-101.81652129,39.774643152,-101.81652129
-100.54290758,39.5615103980001,24746,67757,SELDEN,KS,39.561510398,-100.54290758,39.561510398,-100.54290758
-101.7567709,38.88855483,24747,67758,SHARON SPRINGS,KS,38.88855483,-101.7567709,38.88855483,-101.7567709
-101.76081334,38.9105450000001,24748,67761,WALLACE,KS,38.910545,-101.76081334,38.910545,-101.76081334
-101.94774832,38.876282346,24749,67762,WESKAN,KS,38.876282346,-101.94774832,38.876282346,-101.94774832
-101.21159856,39.0152966640001,24750,67764,WINONA,KS,39.015296664,-101.21159856,39.015296664,-101.21159856
-100.0207683,37.7593687070001,24751,67801,DODGE CITY,KS,37.759368707,-100.0207683,37.759368707,-100.0207683
-99.787677195,37.168100984,24752,67831,ASHLAND,KS,37.168100984,-99.787677195,37.168100984,-99.787677195
-99.634603608,37.549783744,24753,67834,BUCKLIN,KS,37.549783744,-99.634603608,37.549783744,-99.634603608
